,Path3,Path8,Path14,Path65,Path66
0,9302.67999268,8126.166687,20742.3199219,2876.57165527,0.0
1,8829.05993271,10347.0,20013.1547608,0.0,0.0
2,22201.3997192,22079.5,19462.8594117,0.0,0.0
3,17775.3400574,17724.0,14627.2530579,0.0,0.0
4,11812.6000214,18368.5,13038.3475403,0.0,0.0
5,2971.12005234,17531.0,15013.1284546,0.0,0.0
6,17452.2800293,12082.0939941,11268.9211487,0.0,0.0
7,17909.2600708,11740.5,12471.0893616,0.0,0.0
8,17200.3901291,17191.0,14908.7582764,0.0,0.0
9,14981.8799667,18877.5,16569.5955567,1663.18875122,0.0
10,25454.7798157,17908.0,9405.58249515,0.0,0.0
11,17626.3399353,22721.0,8325.37189335,0.0,0.0
12,3498.48003769,23722.0,9862.73193965,0.0,0.0
13,5606.99996948,24976.0,10445.5347046,0.0,0.0
14,16592.9800873,22028.0,11074.1816468,0.0,0.0
15,18499.3999405,23132.0,14345.7361207,0.0,0.0
16,17916.620018,21075.1,15815.2984131,0.0,0.0
17,20226.8598785,20163.066626,14422.0279052,0.0,0.0
18,22273.319622,19603.0,14651.9756714,0.0,0.0
19,14889.3999138,19746.2,16579.946521,0.0,0.0
20,21692.6603241,18459.2,15480.1469238,0.0,0.0
21,18693.380127,19486.8,16141.9540527,0.0,0.0
22,7422.80008698,25467.6,21873.2787232,0.0,0.0
23,14815.8400307,21768.0,24171.167981,0.0,0.0
24,16920.4399338,13820.7,18116.7850586,0.0,0.0
25,9547.98003006,16248.7,13946.2370422,0.0,0.0
26,9567.67993164,17171.6,12499.8367859,0.0,0.0
27,10202.1199417,14998.9,12367.2846741,0.0,0.0
28,7731.34004211,18673.4,14594.315503,0.0,0.0
29,7494.96000671,19593.9,12227.2853211,0.0,0.0
30,2869.41995144,24054.6,22126.2338013,0.0,0.0
31,6821.12001801,22102.8,22110.0560181,0.0,0.0
32,10408.0999756,22742.2,21336.8966919,0.0,0.0
33,8858.12002563,19579.8,18545.5533814,0.0,0.0
34,10299.4799175,16179.0,19943.3957275,0.0,0.0
35,10997.7999535,17427.6,24604.8842407,0.0,0.0
36,13801.1798077,16984.6,19175.4608764,0.0,0.0
37,11165.1398811,15395.0,15961.6362549,0.0,0.0
38,17007.5299644,10554.0,14049.1343628,0.0,0.0
39,20071.9199219,12443.2,11189.8100159,0.0,0.0
40,21092.3200989,17367.2,18982.2385376,0.0,0.0
41,18140.1323242,18630.666626,20166.1454468,0.0,0.0
42,7616.55996323,21649.5,19070.0757813,0.0,0.0
43,10885.259903,23981.6,19010.5185791,0.0,0.0
44,6820.36000633,23530.4,18962.9101074,0.0,0.0
45,12222.4999218,19081.5,13571.2973572,0.0,0.0
46,0.0,23843.8,14135.2589356,0.0,0.0
47,0.0,22598.1,20106.3554077,0.0,0.0
48,0.0,19544.9,14151.4716065,0.0,0.0
49,0.0,19063.6,13600.4577027,0.0,0.0
50,0.0,22427.333374,17215.8197509,0.0,0.0
51,8253.79989243,22142.5,15883.1443848,0.0,0.0
52,11197.3598976,20103.7939941,11294.080542,0.0,0.0
53,10012.2401199,23916.5023682,11694.9285156,0.0,0.0
54,0.0,26607.0759766,8854.74153442,0.0,0.0
55,0.0,25930.0778564,8626.62545169,0.0,0.0
56,0.0,18389.3639648,6705.81066897,0.0,0.0
57,5822.41988373,14118.1235474,6127.89605102,0.0,0.0
58,764.039997101,18645.3939941,4824.64012446,0.0,0.0
59,3042.74007034,19246.9939941,9756.81573483,0.0,0.0
60,0.0,19871.533374,8973.96065677,0.0,0.0
61,0.0,19504.866626,12927.5474731,0.0,0.0
62,0.0,22132.7,12493.5,0.0,0.0
63,0.0,8541.4,14582.5981812,0.0,0.0
64,0.0,7975.6,12566.3526978,0.0,0.0
65,0.0,11729.2,12931.597583,0.0,0.0
66,0.0,19068.9939941,11187.9610718,0.0,0.0
67,0.0,18253.4939941,11666.8333374,0.0,0.0
68,0.0,19835.1,8086.61783449,0.0,0.0
69,0.0,27571.8,12071.1910827,0.0,0.0
70,0.0,27853.3,15591.4423858,0.0,0.0
71,0.0,25689.3,12922.2244415,0.0,0.0
72,0.0,27093.7,14315.1314667,0.0,0.0
73,0.0,24082.2939941,10808.859378,0.0,0.0
74,0.0,26500.6,9208.55873104,0.0,0.0
75,0.0,29861.6,9446.75054624,0.0,0.0
76,0.0,29878.6,14161.1906678,0.0,0.0
77,0.0,27411.2,15182.1081116,0.0,0.0
78,0.0,31212.1,18840.1364441,0.0,0.0
79,0.0,34046.7,21650.2121399,0.0,0.0
80,0.0,30462.2,17398.0895325,0.0,0.0
81,0.0,26919.4,9258.35977782,0.0,0.0
82,0.0,27116.1,10788.9379272,0.0,0.0
83,0.0,28301.0,13941.3435669,0.0,0.0
84,0.0,33861.5,18028.7491821,0.0,0.0
85,0.0,35217.6,14497.3160034,0.0,0.0
86,0.0,35184.5,11845.335791,0.0,0.0
87,0.0,35906.9,6751.02754211,0.0,0.0
88,0.0,33465.9,5964.70264588,0.0,0.0
89,0.0,34524.0,6590.4722702,0.0,0.0
90,0.0,32964.3,9580.64727785,0.0,0.0
91,0.0,21650.8,12239.1240967,0.0,0.0
92,0.0,23081.6,16161.6635254,0.0,0.0
93,0.0,31037.4,18402.1785523,4159.51800156,0.0
94,0.0,33549.6,14462.7031799,0.0,0.0
95,0.0,36244.8,15842.6216674,0.0,0.0
96,0.0,39273.3879883,12686.8471923,0.0,0.0
97,0.0,36801.2439941,16974.4211304,0.0,0.0
98,0.0,39861.6,12726.1722168,0.0,0.0
99,0.0,38503.6,14353.2577271,318.852745056,0.0
100,0.0,39305.6,19726.2616791,9509.09136963,0.0
101,0.0,34123.6,18927.0500091,0.0,0.0
102,0.0,33060.1,15475.5260041,0.0,0.0
103,0.0,37898.0,17302.178299,0.0,0.0
104,0.0,29812.0,19513.3565216,0.0,0.0
105,0.0,35278.0,18689.3216706,0.0,0.0
106,0.0,20389.0,12596.4523072,0.0,0.0
107,0.0,24244.5,16828.1193299,0.0,0.0
108,0.0,30680.5471191,12408.2432618,0.0,0.0
109,0.0,32446.0,9513.31931762,0.0,0.0
110,0.0,34830.0,16642.4621399,0.0,0.0
111,0.0,34759.0,18047.4648559,0.0,0.0
112,0.0,37997.0939941,21628.780719,0.0,0.0
113,0.0,40158.6136475,19884.4066833,0.0,0.0
114,0.0,41855.5,16600.9319153,0.0,0.0
115,0.0,33459.1879883,14022.8331299,0.0,0.0
116,0.0,30321.5939941,12789.3765564,0.0,0.0
117,0.0,38203.0,16315.5339966,0.0,0.0
118,0.0,39063.0,19011.7458496,0.0,0.0
119,0.0,40770.5,23128.6304321,0.0,0.0
120,0.0,35523.0,26682.0970459,0.0,0.0
121,0.0,36191.0,23716.4486084,0.0,0.0
122,0.0,33250.5939941,18115.4441833,0.0,0.0
123,0.0,34744.5,15363.1256409,0.0,0.0
124,0.0,38153.0,18305.7011108,4161.80081177,0.0
125,0.0,41343.0,17574.3725281,2822.66022658,0.0
126,0.0,39708.5,14058.1029663,462.108398438,0.0
127,0.0,40028.5,13037.2565918,0.657114163041,0.0
128,0.0,40709.0,13067.4645996,2339.2019437,0.0
129,0.0,35788.0,10928.0327454,0.0,0.0
130,0.0,35416.5,8744.79379272,0.0,0.0
131,0.0,33510.0,9633.39923096,0.0,0.0
132,0.0,35934.0,9537.94671631,0.0,0.0
133,0.0,34749.1877441,12211.9344177,0.0,0.0
134,0.0,38300.5,13748.2631531,0.0,0.0
135,0.0,39382.5,11332.1950684,0.0,0.0
136,0.0,36875.5,9403.92723083,0.0,0.0
137,0.0,35612.833374,7915.94868469,0.0,0.0
138,0.0,36710.0,10452.8760071,0.0,0.0
139,0.0,31691.0,6702.49383545,0.0,0.0
140,4494.75007248,26451.0,5008.19799805,0.0,0.0
141,0.0,30019.0,9286.49050903,0.0,0.0
142,0.0,28594.5,11169.9656677,0.0,0.0
143,0.0,31171.0,14534.2788696,0.0,0.0
144,0.0,35494.0,10716.8572693,0.0,0.0
145,0.0,37400.0,12382.2210083,0.0,0.0
146,0.0,36821.0,13677.4491882,0.0,0.0
147,0.0,37658.5,23956.4694214,0.0,0.0
148,0.0,21455.0,19902.0234985,0.0,0.0
149,0.0,23909.0,23653.0387573,0.0,0.0
150,0.0,29458.0,26995.0964355,0.0,0.0
151,0.0,27258.5,16362.3405762,0.0,0.0
152,0.0,27125.5,20822.3619385,0.0,0.0
153,0.0,29747.0,22934.748291,0.0,0.0
154,0.0,24143.0,21069.5794678,0.0,0.0
155,0.0,18288.0,19082.6694946,0.0,0.0
156,0.0,8037.0,9680.07373047,0.0,0.0
157,0.0,5635.0,7756.51906586,0.0,0.0
158,0.0,14618.0,15634.7756348,0.0,0.0
159,0.0,0.0,10112.9579697,0.0,0.0
160,0.0,0.0,4691.44501495,0.0,0.0
161,0.0,5891.83332825,7681.56430817,0.0,0.0
162,0.0,0.0,9482.94091797,0.0,0.0
163,2209.03005981,0.0,4463.72747803,0.0,0.0
164,0.0,2909.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0
166,0.0,5960.59396362,0.0,0.0,0.0
167,0.0,2446.0,0.0,0.0,0.0
168,0.0,10294.6666718,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0
171,0.0,6910.5,0.0,0.0,0.0
172,0.0,12142.5568848,831.540077209,0.0,0.0
173,0.0,16165.0,0.0,0.0,0.0
174,0.0,17450.0,0.0,0.0,0.0
175,0.0,15036.0,0.0,0.0,0.0
176,0.0,6301.0,0.0,0.0,0.0
177,0.0,10473.0,0.0,0.0,0.0
178,0.0,16328.0,0.0,0.0,0.0
179,0.0,16155.5,0.0,0.0,0.0
180,0.0,15927.0,0.0,0.0,0.0
181,0.0,15291.666687,0.0,0.0,0.0
182,0.0,15269.0,0.0,0.0,0.0
183,0.0,12085.5,1087.42054749,0.0,0.0
184,0.0,11299.0,803.379432678,0.0,0.0
185,0.0,17435.333313,5611.3444519,0.0,0.0
186,0.0,34182.5,6197.63354492,0.0,0.0
187,0.0,34802.0,7497.9655304,0.0,0.0
188,0.0,31650.0,0.0,0.0,0.0
189,0.0,31768.2606201,0.0,0.0,0.0
190,0.0,32879.9,777.60369873,0.0,0.0
191,0.0,35225.7,139.345352173,0.0,0.0
192,0.0,33656.5242188,0.0,0.0,0.0
193,0.0,34011.7,936.710159302,0.0,0.0
194,0.0,30745.2,62.5048370361,0.0,0.0
195,0.0,29913.366687,0.0,0.0,0.0
196,0.0,29688.2,0.0,0.0,0.0
197,0.0,31283.2,0.0,0.0,0.0
198,0.0,34861.2,0.0,0.0,0.0
199,0.0,30678.866626,0.0,0.0,0.0
200,0.0,32983.2,0.0,0.0,0.0
201,0.0,29255.6300903,0.0,0.0,0.0
202,0.0,31150.3,0.0,0.0,0.0
203,0.0,36336.6857666,0.0,0.0,0.0
204,108.659965515,35452.9,0.0,0.0,0.0
205,1024.87999153,33701.7,0.0,0.0,0.0
206,0.0,27820.4,0.0,0.0,0.0
207,0.0,29349.9,0.0,0.0,0.0
208,0.0,28458.9,0.0,0.0,0.0
209,0.0,31088.2,0.0,0.0,0.0
210,0.0,30454.9,0.0,0.0,0.0
211,0.0,32680.8,0.0,0.0,0.0
212,0.0,33750.0,7274.79089355,0.0,0.0
213,0.0,28098.4,4218.27133179,0.0,0.0
214,0.0,26971.5,0.0,0.0,0.0
215,0.0,25105.2,914.669815063,0.0,0.0
216,0.0,26203.0,0.0,0.0,0.0
217,0.0,22340.4,2218.39533997,0.0,0.0
218,0.0,24417.9,6596.89666748,0.0,0.0
219,0.0,24648.9,4711.55615234,0.0,0.0
220,0.0,21985.066626,0.0,0.0,0.0
221,0.0,24361.4,0.0,0.0,0.0
222,0.0,22262.066687,1280.63878632,0.0,0.0
223,0.0,10192.5,7295.40802002,0.0,0.0
224,0.0,13892.2,6974.05995178,0.0,0.0
225,0.0,16388.8,5900.0993042,0.0,0.0
226,0.0,28925.766626,8336.30378723,0.0,0.0
227,7160.28022766,21906.3939941,8673.37686157,0.0,0.0
228,2661.12012482,20157.9632324,3265.93771362,0.0,0.0
229,0.0,20509.2,0.0,0.0,0.0
230,0.0,23042.4,976.599639893,0.0,0.0
231,0.0,20134.6,1184.1862793,0.0,0.0
232,0.0,20702.866626,2619.64379882,0.0,0.0
233,0.0,22264.1,3450.65877533,0.0,0.0
234,0.0,16631.2,12916.7850159,0.0,0.0
235,11278.3399124,15696.4,12228.9372528,0.0,0.0
236,17906.7698364,15050.0,9565.66898804,0.0,0.0
237,0.0,14813.4939941,3068.15986328,0.0,0.0
238,0.0,19163.6,8951.32665711,0.0,0.0
239,0.0,18330.4,13232.2451904,0.0,0.0
240,0.0,19745.8,17171.8043945,0.0,0.0
241,0.0,19871.1,18845.7150634,0.0,0.0
242,0.0,16260.3,18280.3568481,0.0,0.0
243,0.0,16007.0,22338.2406739,0.0,0.0
244,0.0,14619.0,23676.6414673,0.0,0.0
245,0.0,15921.5,18442.8849976,0.0,0.0
246,0.0,18914.4,17132.0403626,0.0,0.0
247,0.0,21916.3939941,24219.5265381,0.0,0.0
248,0.0,19016.0,28436.4241211,0.0,0.0
249,0.0,18429.0,24736.3439575,0.0,0.0
250,0.0,16812.7,20473.0828491,0.0,0.0
251,0.0,18253.2,21694.0263916,0.0,0.0
252,0.0,22366.833374,20822.1345215,0.0,0.0
253,0.0,23587.4939941,25768.4994385,0.0,0.0
254,0.0,18273.2,21734.8528198,0.0,0.0
255,0.0,13427.4,18596.6272339,0.0,0.0
256,0.0,13807.2,21170.879065,0.0,0.0
257,0.0,13383.9,22442.0652954,0.0,0.0
258,0.0,15265.6,21104.3893493,0.0,0.0
259,0.0,15414.9,19067.1693176,0.0,0.0
260,0.0,16209.0,24578.5661071,0.0,0.0
261,0.0,19537.0,21496.0432495,0.0,0.0
262,0.0,17790.2,18890.4581848,0.0,0.0
263,0.0,15229.8,19076.1713074,0.0,0.0
264,0.0,18342.0,15383.9338684,0.0,0.0
265,0.0,19994.6,11665.8204773,0.0,0.0
266,0.0,16570.0,10204.528772,0.0,0.0
267,0.0,20450.6,9825.00762328,0.0,0.0
268,0.0,19078.0,10486.5715728,0.0,0.0
269,0.0,17534.6,8782.29690704,0.0,0.0
270,0.0,19986.2,9175.05016484,0.0,0.0
271,0.0,17214.3,10200.1453339,0.0,0.0
272,0.0,17513.2,8037.76524503,0.0,0.0
273,0.0,17850.066626,3105.29826355,0.0,0.0
274,0.0,16803.0,6049.20079346,0.0,0.0
275,0.0,18117.5,8116.84477842,0.0,0.0
276,0.0,16172.0,11191.2515625,0.0,0.0
277,0.0,16740.2,10808.9520325,0.0,0.0
278,0.0,15164.2,15303.6723694,0.0,0.0
279,0.0,17772.6,17474.9275817,0.0,0.0
280,0.0,15906.4,18803.3615661,0.0,0.0
281,0.0,17129.9,19447.8885681,0.0,0.0
282,0.0,16272.8,16664.897699,0.0,0.0
283,0.0,11602.1,9325.53986206,0.0,0.0
284,0.0,9936.2,10289.5671448,0.0,0.0
285,0.0,12864.2,8575.93256833,0.0,0.0
286,0.0,11738.4,12862.182013,0.0,0.0
287,0.0,13718.4,15079.806073,0.0,0.0
288,0.0,12097.1,10886.7444703,4755.3777864,0.0
289,0.0,14989.0,14474.7966431,0.0,0.0
290,0.0,12714.5,8312.78585505,0.0,0.0
291,0.0,14007.2,10982.1107911,0.0,0.0
292,0.0,12248.266626,9415.87801514,0.0,0.0
293,0.0,11378.4,10188.0177674,0.0,0.0
294,0.0,11224.6,12215.754248,0.0,0.0
295,0.0,12119.2,18454.8720582,0.0,0.0
296,0.0,16011.1,24461.658789,0.0,0.0
297,0.0,16113.6,20854.4935669,0.0,0.0
298,0.0,11974.2,14105.8627685,0.0,0.0
299,0.0,14225.1939941,10725.7464661,0.0,0.0
300,0.0,11674.0,18116.8286194,0.0,0.0
301,0.0,1880.6,20871.8238952,0.0,0.0
302,0.0,0.0,19498.8153381,0.0,0.0
303,0.0,0.0,23810.8687317,0.0,0.0
304,0.0,0.0,14190.7483459,0.0,0.0
305,0.0,8318.6,19925.585492,0.0,0.0
306,0.0,9949.0,17550.0360534,0.0,0.0
307,0.0,9969.9,1788.95242005,0.0,0.0
308,0.0,12047.2,2162.32645874,0.0,0.0
309,0.0,10693.6,16505.2328919,0.0,0.0
310,0.0,17072.9,18026.1760437,0.0,0.0
311,0.0,16056.1,12494.8039185,0.0,0.0
312,0.0,14139.7,9831.58180239,0.0,0.0
313,2108.79985809,0.0,9889.90649415,0.0,0.0
314,6841.28005409,1018.6,10138.0746857,0.0,0.0
315,459.600055695,12223.8,14753.4266083,0.0,0.0
316,0.0,18730.8,13639.5589386,0.0,0.0
317,0.0,19771.1,17551.1996979,0.0,0.0
318,0.0,15268.7,8645.4658602,0.0,0.0
319,0.0,6604.9939941,13173.9910065,0.0,0.0
320,0.0,5627.0,13263.8608307,0.0,0.0
321,0.0,7084.7,11428.3984284,0.0,0.0
322,0.0,7906.4,16253.171695,0.0,0.0
323,0.0,9106.3,15526.3010285,0.0,0.0
324,0.0,9506.7,14626.8906586,0.0,0.0
325,0.0,13057.8,16908.0817352,0.0,0.0
326,0.0,13467.2,21361.6425262,11547.1355963,0.0
327,0.0,13943.066626,18595.2504364,12223.9650269,0.0
328,0.0,18263.4,21754.1838471,0.0,0.0
329,14789.5,19506.5,24820.0886627,0.0,0.0
330,18424.4799805,18158.866626,20716.3111358,0.0,0.0
331,5914.17989349,21561.6,22518.8566925,0.0,0.0
332,21527.1399536,19525.6,16425.7852539,0.0,0.0
333,26358.2800903,20420.9,11183.717154,0.0,0.0
334,20650.4602356,19976.2998535,14560.0422211,0.0,0.0
335,13958.7799835,16942.2,20993.184732,0.0,0.0
336,9520.73980713,13940.6,21746.3459869,0.0,0.0
337,17144.2399902,10696.2,9262.36573184,0.0,0.0
338,9849.00020599,14939.1,18129.9184967,0.0,0.0
339,9835.87974548,15487.633374,14372.8110443,0.0,0.0
340,13364.1599779,18378.5,13340.465158,0.0,0.0
341,2075.58000565,19056.233374,13134.3464142,0.0,0.0
342,0.0,22644.4,15750.891748,0.0,0.0
343,5765.39994812,6569.4,15801.8084534,0.0,0.0
344,14951.0601425,3852.5,15572.6253113,0.0,0.0
345,3680.90008926,4898.1,15336.2964233,0.0,0.0
346,11231.9600296,5394.3273071,16419.2561096,0.0,0.0
347,0.0,2111.8,15658.5516784,0.0,0.0
348,5384.96005249,17991.2,18305.5022339,0.0,0.0
349,8403.47991085,13257.6,12054.8992981,0.0,0.0
350,0.0,3803.6,10770.3671021,0.0,0.0
351,0.0,8342.6,13678.5022644,5999.72457123,0.0
352,0.0,11275.1,21844.3254456,0.0,0.0
353,0.0,14483.1,20068.3706726,0.0,0.0
354,0.0,14140.6,14315.0749268,0.0,0.0
355,665.35996151,12674.1,13779.733252,0.0,0.0
356,0.0,17189.6,20435.8208069,0.0,0.0
357,0.0,20471.6,24145.0505432,0.0,0.0
358,0.0,21552.766626,25324.4187073,0.0,0.0
359,6865.04019928,8993.6,27409.3218445,0.0,0.0
360,8884.75992584,5379.6,22834.2806458,0.0,0.0
361,0.0,400.266687,20236.5630555,0.0,0.0
362,0.0,1274.6,18743.2155213,0.0,0.0
363,3778.33999157,10521.6,12864.796164,0.0,0.0
364,0.0,0.0,10883.3376068,0.0,0.0
